# generated by cr_sim.data.engagement -- regenerate, do not hand-edit
# head-on 1v1 at tournament standard. free_hits is what the longer-ranged unit lands before the other closes.
a,b,winner,a_hits,b_hits,seconds,free_hits,untouched,note
Firecracker,Knight,b,2,2,6.70,0,,
Firecracker,LavaHound,a,56,0,167.35,56,yes,b cannot target a
Firecracker,LavaPups,b,3,4,10.20,0,,
Firecracker,LittlePrince,b,1,3,3.70,1,,
Firecracker,MegaKnight,b,2,2,7.70,0,,
Firecracker,MegaMinion,b,2,1,5.50,0,,
Firecracker,MightyMiner,b,2,5,6.70,0,,
Firecracker,Miner,b,1,2,5.30,0,,
Firecracker,MiniPekka,b,1,1,4.57,0,,
Firecracker,MiniSparkys,b,2,3,7.30,0,,
Firecracker,MinionHorde,b,2,3,5.43,0,,
Firecracker,Minions,b,2,3,5.43,0,,
Firecracker,Monk,b,2,3,7.00,0,,
Firecracker,Mortar,b,1,2,8.40,1,,
Firecracker,MovingCannon,b,0,2,1.80,2,yes,
Firecracker,Musketeer,b,0,2,1.30,2,yes,
Firecracker,Musketeer_EV1,b,0,2,1.30,2,yes,
Firecracker,Pekka,b,2,1,7.70,0,,
Firecracker,Phoenix,b,2,2,5.80,0,,
Firecracker,Prince,b,1,1,5.30,0,,
Firecracker,PrincessTower,b,0,4,2.40,4,yes,
Firecracker,RageBarbarian,b,1,2,3.85,0,,
Firecracker,RamRider,a,28,0,83.35,28,yes,b cannot target a
Firecracker,RascalGirl,b,1,3,3.50,1,,
Firecracker,Rascals,b,2,2,7.80,0,,
Firecracker,Ronin,b,1,1,4.20,0,,
Firecracker,RoyalGiant,a,50,0,149.35,50,yes,b cannot target a
Firecracker,RoyalHogs,a,14,0,41.35,14,yes,b cannot target a
Firecracker,RoyalRecruits,b,2,3,7.80,0,,
Firecracker,SkeletonArmy,a,2,1,5.35,1,,
Firecracker,SkeletonDragons,b,2,3,7.27,0,,
Firecracker,SkeletonKing,b,2,2,7.70,0,,
Firecracker,SkeletonWarriors,b,2,3,5.43,0,,
Firecracker,Skeletons,a,2,1,5.35,1,,
Firecracker,SpearGoblins,b,2,4,6.40,1,,
Firecracker,Tesla,a,19,0,56.35,19,yes,b is out-reached and cannot close
Firecracker,ThreeMusketeers,b,0,2,2.00,2,yes,
Firecracker,Valkyrie,b,2,2,7.70,0,,
Firecracker,Wallbreakers,a,6,0,17.35,6,yes,b cannot target a
Firecracker,Witch,b,1,3,3.10,2,,
Firecracker,WitchMother,b,1,3,3.20,2,,
Firecracker,Wizard,b,1,2,2.90,1,,
Firecracker,Wizard_EV1,b,1,2,2.90,1,,
Firecracker,Xbow,b,0,6,2.00,6,yes,
Firecracker,ZapMachine,b,1,1,4.33,0,,
Firecracker,goblinstein_doctor,b,2,3,5.40,1,,
FirespiritHut,Fisherman,a,5,2,8.00,3,,
FirespiritHut,Ghost,b,4,3,7.67,0,,
FirespiritHut,Giant,a,23,0,38.60,23,yes,b cannot target a
FirespiritHut,GiantBuffer,a,16,0,26.70,16,yes,b cannot target a
FirespiritHut,GiantSkeleton,b,5,3,8.30,0,,
FirespiritHut,GoblinDemolisher,b,2,4,4.40,1,,
FirespiritHut,GoblinGang,a,2,0,2.90,2,yes,
FirespiritHut,GoblinGiant,a,18,0,30.10,18,yes,b cannot target a
FirespiritHut,GoblinMachine,b,5,4,8.60,0,,
FirespiritHut,Goblins,a,2,0,2.90,2,yes,
FirespiritHut,Goblinstein,a,14,0,23.30,14,yes,b cannot target a
FirespiritHut,GoldenKnight,b,5,5,8.60,0,,
FirespiritHut,Golem,a,29,0,48.80,29,yes,b cannot target a
FirespiritHut,Golemite,a,6,0,9.70,6,yes,b cannot target a
FirespiritHut,Heal,a,2,1,2.90,1,,
FirespiritHut,HogRider,a,10,0,16.50,10,yes,b cannot target a
FirespiritHut,IceGolemite,a,8,0,13.10,8,yes,b cannot target a
FirespiritHut,IceSpirits,a,2,1,2.90,1,,
FirespiritHut,IceWizard,a,4,4,6.30,1,,
FirespiritHut,InfernoDragon,b,3,8,6.00,0,,
FirespiritHut,InfernoTower,b,2,7,3.60,2,,
FirespiritHut,KingTower,b,3,8,7.50,3,,
FirespiritHut,Knight,b,5,4,8.60,0,,
FirespiritHut,LavaHound,a,21,0,35.20,21,yes,b cannot target a
FirespiritHut,LavaPups,a,2,0,2.90,2,yes,
FirespiritHut,LittlePrince,a,4,5,6.30,0,,
FirespiritHut,MegaKnight,b,5,3,8.90,0,,
FirespiritHut,MegaMinion,both,5,3,8.00,0,,they kill each other on the same tick
FirespiritHut,MightyMiner,b,4,7,7.00,0,,
FirespiritHut,Miner,b,4,4,7.57,0,,
FirespiritHut,MiniPekka,b,2,1,4.23,0,,
FirespiritHut,MiniSparkys,a,3,2,4.60,1,,
FirespiritHut,MinionHorde,a,2,1,2.90,1,,
FirespiritHut,Minions,a,2,1,2.90,1,,
FirespiritHut,Monk,b,5,6,8.90,0,,
FirespiritHut,Mortar,b,4,3,13.10,1,,
FirespiritHut,MovingCannon,b,2,4,3.10,1,,
FirespiritHut,Musketeer,b,1,4,3.30,2,,
FirespiritHut,Musketeer_EV1,b,1,4,3.30,2,,
FirespiritHut,Pekka,b,4,1,7.03,0,,
FirespiritHut,Phoenix,b,4,4,7.30,0,,
FirespiritHut,Prince,b,3,2,6.20,0,,
FirespiritHut,PrincessTower,b,2,8,5.60,4,,
FirespiritHut,RageBarbarian,b,2,3,4.40,0,,
FirespiritHut,RamRider,a,10,0,16.50,10,yes,b cannot target a
FirespiritHut,RascalGirl,a,2,2,2.90,0,,
FirespiritHut,Rascals,b,6,4,10.30,0,,
FirespiritHut,Ronin,b,3,2,5.27,0,,
FirespiritHut,RoyalGiant,a,18,0,30.10,18,yes,b cannot target a
FirespiritHut,RoyalHogs,a,5,0,8.00,5,yes,b cannot target a
FirespiritHut,RoyalRecruits,a,6,4,9.70,3,,
FirespiritHut,SkeletonArmy,a,1,0,1.20,1,yes,
FirespiritHut,SkeletonDragons,a,4,2,6.30,2,,
FirespiritHut,SkeletonKing,b,6,4,10.40,0,,
FirespiritHut,SkeletonWarriors,a,3,2,4.60,2,,
FirespiritHut,Skeletons,a,1,0,1.20,1,yes,
FirespiritHut,SpearGoblins,a,1,0,1.20,1,yes,
FirespiritHut,Tesla,b,2,4,4.00,1,,
FirespiritHut,ThreeMusketeers,b,2,4,4.60,1,,
FirespiritHut,Valkyrie,b,5,3,8.70,0,,
FirespiritHut,Wallbreakers,a,2,0,2.90,2,yes,b cannot target a
FirespiritHut,Witch,b,3,6,5.90,1,,
FirespiritHut,WitchMother,a,3,4,4.60,0,,
FirespiritHut,Wizard,b,2,3,3.80,1,,
FirespiritHut,Wizard_EV1,b,2,3,3.80,1,,
FirespiritHut,Xbow,b,0,13,4.80,13,yes,
FirespiritHut,ZapMachine,b,2,1,3.67,0,,
FirespiritHut,goblinstein_doctor,a,5,4,8.00,1,,
Fisherman,Ghost,b,0,4,6.60,4,yes,a cannot target b
Fisherman,Giant,a,21,0,27.20,21,yes,b cannot target a
Fisherman,GiantBuffer,a,15,0,19.40,15,yes,b cannot target a
Fisherman,GiantSkeleton,b,4,4,5.30,0,,
Fisherman,GoblinDemolisher,b,1,5,5.00,4,,
Fisherman,GoblinGang,a,2,2,2.50,0,,
Fisherman,GoblinGiant,a,17,0,22.00,17,yes,b cannot target a
Fisherman,GoblinMachine,b,3,4,4.30,1,,
Fisherman,Goblins,a,2,2,2.50,0,,
Fisherman,Goblinstein,a,13,0,16.80,13,yes,b cannot target a
Fisherman,GoldenKnight,b,4,6,5.20,1,,
Fisherman,Golem,a,27,0,35.00,27,yes,b cannot target a
Fisherman,Golemite,a,6,0,7.70,6,yes,b cannot target a
Fisherman,Heal,a,2,1,3.80,0,,
Fisherman,HogRider,a,9,0,11.60,9,yes,b cannot target a
Fisherman,IceGolemite,a,7,0,9.00,7,yes,b cannot target a
Fisherman,IceSpirits,a,2,1,3.80,0,,
Fisherman,IceWizard,a,4,5,9.40,0,,
Fisherman,InfernoDragon,b,0,8,4.00,8,yes,a cannot target b
Fisherman,InfernoTower,b,0,7,3.60,7,yes,
Fisherman,KingTower,b,2,10,9.50,7,,
Fisherman,Knight,b,4,5,5.50,1,,
Fisherman,LavaHound,neither,0,0,0.00,0,,neither can target the other
Fisherman,LavaPups,b,0,11,17.70,11,yes,a cannot target b
Fisherman,LittlePrince,a,4,8,9.40,0,,
Fisherman,MegaKnight,b,4,4,6.30,0,,
Fisherman,MegaMinion,b,0,3,4.10,3,yes,a cannot target b
Fisherman,MightyMiner,b,2,8,3.50,3,,
Fisherman,Miner,b,4,5,6.00,1,,
Fisherman,MiniPekka,b,2,2,2.97,0,,
Fisherman,MiniSparkys,a,3,3,7.10,0,,
Fisherman,MinionHorde,b,0,9,10.30,9,yes,a cannot target b
Fisherman,Minions,b,0,9,10.30,9,yes,a cannot target b
Fisherman,Monk,b,4,7,5.40,1,,
Fisherman,Mortar,b,5,4,17.80,2,,
Fisherman,MovingCannon,b,0,5,4.00,5,yes,
Fisherman,Musketeer,b,0,5,4.30,5,yes,
Fisherman,Musketeer_EV1,b,0,5,4.30,5,yes,
Fisherman,Pekka,b,2,2,3.10,0,,
Fisherman,Phoenix,b,0,5,4.40,5,yes,a cannot target b
Fisherman,Prince,b,2,3,3.70,1,,
Fisherman,PrincessTower,b,0,10,7.20,10,yes,
Fisherman,RageBarbarian,b,2,4,3.05,1,,
Fisherman,RamRider,a,10,0,12.90,10,yes,b cannot target a
Fisherman,RascalGirl,a,2,6,6.30,0,,
Fisherman,Rascals,b,5,5,7.50,0,,
Fisherman,Ronin,b,3,3,3.80,1,,
Fisherman,RoyalGiant,a,17,0,25.80,17,yes,b cannot target a
Fisherman,RoyalHogs,a,5,0,6.40,5,yes,b cannot target a
Fisherman,RoyalRecruits,a,5,5,6.80,0,,
Fisherman,SkeletonArmy,a,1,1,1.20,0,,
Fisherman,SkeletonDragons,b,0,6,11.60,6,yes,a cannot target b
Fisherman,SkeletonKing,b,6,5,7.70,0,,
Fisherman,SkeletonWarriors,a,3,4,4.20,0,,
Fisherman,Skeletons,a,1,1,1.20,0,,
Fisherman,SpearGoblins,a,1,3,5.00,0,,
Fisherman,Tesla,b,0,4,4.00,4,yes,
Fisherman,ThreeMusketeers,b,0,5,5.90,5,yes,
Fisherman,Valkyrie,b,4,4,5.90,0,,
Fisherman,Wallbreakers,a,2,0,2.50,2,yes,b cannot target a
Fisherman,Witch,b,2,7,7.00,5,,
Fisherman,WitchMother,b,1,7,6.70,5,,
Fisherman,Wizard,b,0,4,5.20,4,yes,
Fisherman,Wizard_EV1,b,0,4,5.20,4,yes,
Fisherman,Xbow,b,0,15,5.60,15,yes,
Fisherman,ZapMachine,b,0,1,3.00,1,yes,
Fisherman,goblinstein_doctor,a,4,5,9.40,0,,
Ghost,Giant,a,16,0,28.20,16,yes,b cannot target a
Ghost,GiantBuffer,a,11,0,19.20,11,yes,b cannot target a
Ghost,GiantSkeleton,a,13,0,22.80,13,yes,b cannot target a
Ghost,GoblinDemolisher,a,5,0,10.93,5,yes,b cannot target a
Ghost,GoblinGang,a,1,0,1.20,1,yes,b cannot target a
Ghost,GoblinGiant,a,12,0,21.00,12,yes,b cannot target a
Ghost,GoblinMachine,a,9,0,15.60,9,yes,b cannot target a
Ghost,Goblins,a,1,0,1.20,1,yes,b cannot target a
Ghost,Goblinstein,a,10,0,17.40,10,yes,b cannot target a
Ghost,GoldenKnight,a,7,0,12.00,7,yes,b cannot target a
Ghost,Golem,a,20,0,35.40,20,yes,b cannot target a
Ghost,Golemite,a,4,0,6.60,4,yes,b cannot target a
Ghost,Heal,a,1,1,2.07,0,,
Ghost,HogRider,a,7,0,12.00,7,yes,b cannot target a
Ghost,IceGolemite,a,6,0,10.20,6,yes,b cannot target a
Ghost,IceSpirits,a,1,1,2.07,0,,
Ghost,IceWizard,a,3,4,7.67,0,,
Ghost,InfernoDragon,b,0,9,4.40,9,yes,a cannot target b
Ghost,InfernoTower,b,0,8,4.00,8,yes,
Ghost,KingTower,b,5,14,13.50,5,,
Ghost,Knight,a,7,0,12.00,7,yes,b cannot target a
Ghost,LavaHound,neither,0,0,0.00,0,,neither can target the other
Ghost,LavaPups,b,0,15,24.50,15,yes,a cannot target b
Ghost,LittlePrince,a,3,6,7.67,0,,
Ghost,MegaKnight,a,16,0,28.20,16,yes,b cannot target a
Ghost,MegaMinion,b,0,4,5.60,4,yes,a cannot target b
Ghost,MightyMiner,a,9,0,15.87,9,yes,b cannot target a
Ghost,Miner,a,5,0,8.40,5,yes,b cannot target a
Ghost,MiniPekka,a,6,0,10.20,6,yes,b cannot target a
Ghost,MiniSparkys,a,3,3,7.00,0,,
Ghost,MinionHorde,b,0,12,13.90,12,yes,a cannot target b
Ghost,Minions,b,0,12,13.90,12,yes,a cannot target b
Ghost,Monk,a,9,0,15.60,9,yes,b cannot target a
Ghost,Mortar,a,6,0,17.07,6,yes,b cannot target a
Ghost,MovingCannon,a,7,0,14.87,7,yes,b cannot target a
Ghost,Musketeer,b,1,6,5.30,5,,
Ghost,Musketeer_EV1,b,1,6,5.30,5,,
Ghost,Pekka,a,15,0,26.40,15,yes,b cannot target a
Ghost,Phoenix,b,0,6,5.40,6,yes,a cannot target b
Ghost,Prince,a,8,0,14.07,8,yes,b cannot target a
Ghost,PrincessTower,b,3,14,10.40,7,,
Ghost,RageBarbarian,a,5,0,8.40,5,yes,b cannot target a
Ghost,RamRider,a,7,0,12.00,7,yes,b cannot target a
Ghost,RascalGirl,a,1,4,3.73,0,,
Ghost,Rascals,a,8,0,13.80,8,yes,b cannot target a
Ghost,Ronin,a,7,0,12.00,7,yes,b cannot target a
Ghost,RoyalGiant,a,13,0,25.33,13,yes,b cannot target a
Ghost,RoyalHogs,a,4,0,6.60,4,yes,b cannot target a
Ghost,RoyalRecruits,a,4,0,6.87,4,yes,b cannot target a
Ghost,SkeletonArmy,a,1,0,1.20,1,yes,b cannot target a
Ghost,SkeletonDragons,b,0,9,17.60,9,yes,a cannot target b
Ghost,SkeletonKing,a,9,0,15.60,9,yes,b cannot target a
Ghost,SkeletonWarriors,a,2,0,3.27,2,yes,b cannot target a
Ghost,Skeletons,a,1,0,1.20,1,yes,b cannot target a
Ghost,SpearGoblins,a,1,2,3.73,0,,
Ghost,Tesla,b,2,6,6.20,4,,
Ghost,ThreeMusketeers,b,2,6,7.20,3,,
Ghost,Valkyrie,a,8,0,13.80,8,yes,b cannot target a
Ghost,Wallbreakers,a,2,0,3.00,2,yes,b cannot target a
Ghost,Witch,b,3,9,9.20,4,,
Ghost,WitchMother,a,3,7,7.67,0,,
Ghost,Wizard,b,2,5,6.60,3,,
Ghost,Wizard_EV1,b,2,5,6.60,3,,
Ghost,Xbow,a,7,0,18.87,7,yes,b cannot target a
Ghost,ZapMachine,a,6,0,12.73,6,yes,b cannot target a
Ghost,goblinstein_doctor,a,3,4,7.67,0,,
Giant,GiantBuffer,neither,0,0,0.00,0,,neither can target the other
Giant,GiantSkeleton,b,0,15,19.60,15,yes,a cannot target b
Giant,GoblinDemolisher,b,0,22,23.70,22,yes,a cannot target b
Giant,GoblinGang,b,0,32,34.95,32,yes,a cannot target b
Giant,GoblinGiant,neither,0,0,0.00,0,,neither can target the other
Giant,GoblinMachine,b,0,18,21.10,18,yes,a cannot target b
Giant,Goblins,b,0,32,34.95,32,yes,a cannot target b
Giant,Goblinstein,neither,0,0,0.00,0,,neither can target the other
Giant,GoldenKnight,b,0,25,22.30,25,yes,a cannot target b
Giant,Golem,neither,0,0,0.00,0,,neither can target the other
Giant,Golemite,neither,0,0,0.00,0,,neither can target the other
Giant,Heal,stalemate,0,1,300.00,0,,a cannot target b; neither dies inside five minutes
Giant,HogRider,neither,0,0,0.00,0,,neither can target the other
Giant,IceGolemite,neither,0,0,0.00,0,,neither can target the other
Giant,IceSpirits,stalemate,0,1,300.00,0,,a cannot target b; neither dies inside five minutes
Giant,IceWizard,b,0,45,76.00,45,yes,a cannot target b
Giant,InfernoDragon,b,0,15,6.80,15,yes,a cannot target b
Giant,InfernoTower,b,0,11,5.20,11,yes,
Giant,KingTower,a,17,33,32.73,0,,
Giant,Knight,b,0,20,23.50,20,yes,a cannot target b
Giant,LavaHound,neither,0,0,0.00,0,,neither can target the other
Giant,LavaPups,b,0,49,82.30,49,yes,a cannot target b
Giant,LittlePrince,b,0,39,46.40,39,yes,a cannot target b
Giant,MegaKnight,b,0,15,25.00,15,yes,a cannot target b
Giant,MegaMinion,b,0,13,19.10,13,yes,a cannot target b
Giant,MightyMiner,b,0,16,6.70,16,yes,a cannot target b
Giant,Miner,b,0,21,26.80,21,yes,a cannot target b
Giant,MiniPekka,b,0,6,9.37,6,yes,a cannot target b
Giant,MiniSparkys,b,0,34,74.00,34,yes,a cannot target b
Giant,MinionHorde,b,0,38,45.10,38,yes,a cannot target b
Giant,Minions,b,0,38,45.10,38,yes,a cannot target b
Giant,Monk,b,0,29,23.00,29,yes,a cannot target b
Giant,Mortar,a,6,4,22.23,0,,
Giant,MovingCannon,b,0,19,16.60,19,yes,a cannot target b
Giant,Musketeer,b,0,19,18.30,19,yes,a cannot target b
Giant,Musketeer_EV1,b,0,19,18.30,19,yes,a cannot target b
Giant,Pekka,b,0,5,8.50,5,yes,a cannot target b
Giant,Phoenix,b,0,19,18.40,19,yes,a cannot target b
Giant,Prince,b,0,11,14.90,11,yes,a cannot target b
Giant,PrincessTower,a,11,31,24.40,0,,
Giant,RageBarbarian,b,0,16,12.65,16,yes,a cannot target b
Giant,RamRider,neither,0,0,0.00,0,,neither can target the other
Giant,RascalGirl,b,0,32,31.50,32,yes,a cannot target b
Giant,Rascals,b,0,19,28.50,19,yes,a cannot target b
Giant,Ronin,b,0,11,15.00,11,yes,a cannot target b
Giant,RoyalGiant,neither,0,0,0.00,0,,neither can target the other
Giant,RoyalHogs,neither,0,0,0.00,0,,neither can target the other
Giant,RoyalRecruits,b,0,30,38.50,30,yes,a cannot target b
Giant,SkeletonArmy,b,0,49,53.87,49,yes,a cannot target b
Giant,SkeletonDragons,b,0,27,53.60,27,yes,a cannot target b
Giant,SkeletonKing,b,0,20,31.70,20,yes,a cannot target b
Giant,SkeletonWarriors,b,0,34,33.50,34,yes,a cannot target b
Giant,Skeletons,b,0,49,53.87,49,yes,a cannot target b
Giant,SpearGoblins,b,0,49,77.90,49,yes,a cannot target b
Giant,Tesla,a,5,11,12.73,0,,
Giant,ThreeMusketeers,b,0,20,25.40,20,yes,a cannot target b
Giant,Valkyrie,b,0,15,22.40,15,yes,a cannot target b
Giant,Wallbreakers,neither,0,0,0.00,0,,neither can target the other
Giant,Witch,b,0,30,32.30,30,yes,a cannot target b
Giant,WitchMother,b,0,30,29.70,30,yes,a cannot target b
Giant,Wizard,b,0,15,20.60,15,yes,a cannot target b
Giant,Wizard_EV1,b,0,15,20.60,15,yes,a cannot target b
Giant,Xbow,a,7,60,23.73,0,,
Giant,ZapMachine,b,0,3,11.00,3,yes,a cannot target b
Giant,goblinstein_doctor,b,0,30,53.50,30,yes,a cannot target b
GiantBuffer,GiantSkeleton,b,0,11,14.40,11,yes,a cannot target b
GiantBuffer,GoblinDemolisher,b,0,16,17.10,16,yes,a cannot target b
GiantBuffer,GoblinGang,b,0,23,25.05,23,yes,a cannot target b
GiantBuffer,GoblinGiant,neither,0,0,0.00,0,,neither can target the other
GiantBuffer,GoblinMachine,b,0,13,15.10,13,yes,a cannot target b
GiantBuffer,Goblins,b,0,23,25.05,23,yes,a cannot target b
GiantBuffer,Goblinstein,neither,0,0,0.00,0,,neither can target the other
GiantBuffer,GoldenKnight,b,0,18,16.00,18,yes,a cannot target b
GiantBuffer,Golem,neither,0,0,0.00,0,,neither can target the other
GiantBuffer,Golemite,neither,0,0,0.00,0,,neither can target the other
GiantBuffer,Heal,stalemate,0,1,300.00,0,,a cannot target b; neither dies inside five minutes
GiantBuffer,HogRider,neither,0,0,0.00,0,,neither can target the other
GiantBuffer,IceGolemite,neither,0,0,0.00,0,,neither can target the other
GiantBuffer,IceSpirits,stalemate,0,1,300.00,0,,a cannot target b; neither dies inside five minutes
GiantBuffer,IceWizard,b,0,32,53.90,32,yes,a cannot target b
GiantBuffer,InfernoDragon,b,0,13,6.00,13,yes,a cannot target b
GiantBuffer,InfernoTower,b,0,10,4.80,10,yes,
GiantBuffer,KingTower,b,16,31,30.50,7,,
GiantBuffer,Knight,b,0,14,16.30,14,yes,a cannot target b
GiantBuffer,LavaHound,neither,0,0,0.00,0,,neither can target the other
GiantBuffer,LavaPups,b,0,35,58.50,35,yes,a cannot target b
GiantBuffer,LittlePrince,b,0,28,33.20,28,yes,a cannot target b
GiantBuffer,MegaKnight,b,0,11,18.20,11,yes,a cannot target b
GiantBuffer,MegaMinion,b,0,10,14.60,10,yes,a cannot target b
GiantBuffer,MightyMiner,b,0,13,5.50,13,yes,a cannot target b
GiantBuffer,Miner,b,0,15,19.00,15,yes,a cannot target b
GiantBuffer,MiniPekka,b,0,4,6.17,4,yes,a cannot target b
GiantBuffer,MiniSparkys,b,0,25,54.20,25,yes,a cannot target b
GiantBuffer,MinionHorde,b,0,27,31.90,27,yes,a cannot target b
GiantBuffer,Minions,b,0,27,31.90,27,yes,a cannot target b
GiantBuffer,Monk,b,0,21,16.60,21,yes,a cannot target b
GiantBuffer,Mortar,a,9,5,23.30,0,,
GiantBuffer,MovingCannon,b,0,14,12.10,14,yes,a cannot target b
GiantBuffer,Musketeer,b,0,13,12.30,13,yes,a cannot target b
GiantBuffer,Musketeer_EV1,b,0,13,12.30,13,yes,a cannot target b
GiantBuffer,Pekka,b,0,4,6.70,4,yes,a cannot target b
GiantBuffer,Phoenix,b,0,13,12.40,13,yes,a cannot target b
GiantBuffer,Prince,b,0,8,10.70,8,yes,a cannot target b
GiantBuffer,PrincessTower,b,12,31,24.00,10,,
GiantBuffer,RageBarbarian,b,0,11,8.65,11,yes,a cannot target b
GiantBuffer,RamRider,neither,0,0,0.00,0,,neither can target the other
GiantBuffer,RascalGirl,b,0,23,22.50,23,yes,a cannot target b
GiantBuffer,Rascals,b,0,13,19.50,13,yes,a cannot target b
GiantBuffer,Ronin,b,0,8,10.80,8,yes,a cannot target b
GiantBuffer,RoyalGiant,neither,0,0,0.00,0,,neither can target the other
GiantBuffer,RoyalHogs,neither,0,0,0.00,0,,neither can target the other
GiantBuffer,RoyalRecruits,b,0,22,28.10,22,yes,a cannot target b
GiantBuffer,SkeletonArmy,b,0,35,38.47,35,yes,a cannot target b
GiantBuffer,SkeletonDragons,b,0,19,37.60,19,yes,a cannot target b
GiantBuffer,SkeletonKing,b,0,14,22.10,14,yes,a cannot target b
GiantBuffer,SkeletonWarriors,b,0,25,24.50,25,yes,a cannot target b
GiantBuffer,Skeletons,b,0,35,38.47,35,yes,a cannot target b
GiantBuffer,SpearGoblins,b,0,35,55.50,35,yes,a cannot target b
GiantBuffer,Tesla,b,6,13,13.90,5,,
GiantBuffer,ThreeMusketeers,b,0,14,17.60,14,yes,a cannot target b
GiantBuffer,Valkyrie,b,0,11,16.40,11,yes,a cannot target b
GiantBuffer,Wallbreakers,neither,0,0,0.00,0,,neither can target the other
GiantBuffer,Witch,b,0,21,22.40,21,yes,a cannot target b
GiantBuffer,WitchMother,b,0,22,21.70,22,yes,a cannot target b
GiantBuffer,Wizard,b,0,11,15.00,11,yes,a cannot target b
GiantBuffer,Wizard_EV1,b,0,11,15.00,11,yes,a cannot target b
GiantBuffer,Xbow,b,6,49,19.20,29,,
GiantBuffer,ZapMachine,b,0,3,11.00,3,yes,a cannot target b
GiantBuffer,goblinstein_doctor,b,0,21,37.30,21,yes,a cannot target b
GiantSkeleton,GoblinDemolisher,a,5,9,10.40,0,,
GiantSkeleton,GoblinGang,a,1,1,1.00,0,,
GiantSkeleton,GoblinGiant,a,12,0,15.70,12,yes,b cannot target a
GiantSkeleton,GoblinMachine,a,9,10,11.80,0,,
GiantSkeleton,Goblins,a,1,1,1.00,0,,
GiantSkeleton,Goblinstein,a,9,0,11.80,9,yes,b cannot target a
GiantSkeleton,GoldenKnight,a,7,10,9.20,0,,
GiantSkeleton,Golem,a,19,0,24.40,19,yes,b cannot target a
GiantSkeleton,Golemite,a,4,0,4.90,4,yes,b cannot target a
GiantSkeleton,Heal,a,1,1,2.70,0,,
GiantSkeleton,HogRider,a,7,0,8.80,7,yes,b cannot target a
GiantSkeleton,IceGolemite,a,5,0,6.20,5,yes,b cannot target a
GiantSkeleton,IceSpirits,a,1,1,2.70,0,,
GiantSkeleton,IceWizard,a,3,5,8.30,0,,
GiantSkeleton,InfernoDragon,b,0,14,6.40,14,yes,a cannot target b
GiantSkeleton,InfernoTower,b,0,10,4.80,10,yes,
GiantSkeleton,KingTower,a,16,27,26.70,0,,
GiantSkeleton,Knight,a,7,8,9.20,0,,
GiantSkeleton,LavaHound,neither,0,0,0.00,0,,neither can target the other
GiantSkeleton,LavaPups,b,0,42,70.40,42,yes,a cannot target b
GiantSkeleton,LittlePrince,a,3,7,8.30,0,,
GiantSkeleton,MegaKnight,a,15,11,19.60,0,,
GiantSkeleton,MegaMinion,b,0,11,16.10,11,yes,a cannot target b
GiantSkeleton,MightyMiner,b,4,15,6.30,3,,
GiantSkeleton,Miner,a,5,5,6.60,0,,
GiantSkeleton,MiniPekka,both,6,5,7.50,0,,they kill each other on the same tick
GiantSkeleton,MiniSparkys,a,2,3,6.00,0,,
GiantSkeleton,MinionHorde,b,0,32,37.90,32,yes,a cannot target b
GiantSkeleton,Minions,b,0,32,37.90,32,yes,a cannot target b
GiantSkeleton,Monk,a,9,15,11.80,0,,
GiantSkeleton,Mortar,a,5,3,16.90,0,,
GiantSkeleton,MovingCannon,a,7,15,13.50,0,,
GiantSkeleton,Musketeer,a,3,9,8.80,0,,
GiantSkeleton,Musketeer_EV1,a,3,9,8.80,0,,
GiantSkeleton,Pekka,b,5,4,6.70,1,,
GiantSkeleton,Phoenix,b,0,16,15.40,16,yes,a cannot target b
GiantSkeleton,Prince,a,7,7,9.60,0,,
GiantSkeleton,PrincessTower,a,10,25,19.40,0,,
GiantSkeleton,RageBarbarian,a,5,8,6.20,0,,
GiantSkeleton,RamRider,a,7,0,8.80,7,yes,b cannot target a
GiantSkeleton,RascalGirl,a,1,5,5.20,0,,
GiantSkeleton,Rascals,a,7,6,8.80,1,,
GiantSkeleton,Ronin,a,7,6,9.20,0,,
GiantSkeleton,RoyalGiant,a,12,0,19.50,12,yes,b cannot target a
GiantSkeleton,RoyalHogs,a,4,0,4.90,4,yes,b cannot target a
GiantSkeleton,RoyalRecruits,a,3,3,4.40,0,,
GiantSkeleton,SkeletonArmy,a,1,1,1.00,0,,
GiantSkeleton,SkeletonDragons,b,0,23,45.60,23,yes,a cannot target b
GiantSkeleton,SkeletonKing,a,9,7,11.80,0,,
GiantSkeleton,SkeletonWarriors,a,2,3,3.10,0,,
GiantSkeleton,Skeletons,a,1,1,1.00,0,,
GiantSkeleton,SpearGoblins,a,1,3,5.20,0,,
GiantSkeleton,Tesla,a,5,10,10.90,0,,
GiantSkeleton,ThreeMusketeers,a,4,8,10.10,0,,
GiantSkeleton,Valkyrie,a,7,6,9.20,1,,
GiantSkeleton,Wallbreakers,a,2,0,2.30,2,yes,b cannot target a
GiantSkeleton,Witch,a,4,9,9.60,0,,
GiantSkeleton,WitchMother,a,2,7,7.00,0,,
GiantSkeleton,Wizard,a,3,6,8.30,0,,
GiantSkeleton,Wizard_EV1,a,4,7,9.60,0,,
GiantSkeleton,Xbow,a,6,46,18.20,0,,
GiantSkeleton,ZapMachine,b,5,3,11.00,1,,
GiantSkeleton,goblinstein_doctor,a,3,4,8.30,0,,
GoblinDemolisher,GoblinGang,a,2,0,1.70,2,yes,
